uniform_1 uniform_2 uniform_10 uniform_100 exp_1 exp_2 exp_10 exp_100 CL_1 CL_2 CL_10 CL_100
0.893147 0.311327 0.386622 0.488798 0.0538104 1.49228 0.477766 1.04838 -0.463167 14.3565 -3.54869 0.667799
0.943548 0.227146 0.477697 0.466116 0.458968 1.40538 0.699847 1.24142 1.07516 6.87872 9.96008 10.845
0.0830553 0.544348 0.544544 0.446019 0.23345 0.508116 1.22712 0.951942 2.84666 1.61996 1.00638 -4.30089
0.0183208 0.751379 0.53104 0.594218 0.809466 0.513052 1.35794 0.922641 -0.458878 -0.972381 -1.35117 0.18162
0.421608 0.647307 0.529514 0.47495 0.711281 0.698088 1.30407 1.01485 29.9624 1.97808 -2.41091 0.405841
0.135158 0.521714 0.435274 0.515497 0.807548 0.302325 1.00301 1.04479 -1.04874 -1.63977 0.936714 1.00019
0.345722 0.450593 0.514142 0.458366 1.30321 0.755859 0.872686 1.08796 3.10948 -1.87586 2.55156 -2.06912
0.0350842 0.575288 0.401694 0.512198 1.7886 1.70461 1.15122 0.858569 -1.70067 1.82521 -0.199412 -2.67766
0.67824 0.690459 0.455315 0.521826 0.263153 1.85307 0.90774 1.05554 11.615 2.2711 1.49586 -0.611594
0.382508 0.552733 0.555844 0.490097 1.0327 0.278932 1.1012 1.06319 -2.29451 -7.83725 0.279799 0.992204
0.810208 0.305583 0.420515 0.483898 0.108098 1.37289 0.850845 1.14707 0.0769351 1.39726 0.449225 1.32221
0.375848 0.846651 0.577848 0.471133 0.324052 0.763296 0.609472 0.926956 0.490519 -2.5397 -0.181244 0.010822
0.450032 0.828688 0.552971 0.509061 0.569468 1.86253 1.45117 1.13101 -1.34696 -0.220118 -1.20358 -0.635537
0.387891 0.44838 0.641067 0.500263 0.555749 1.15549 0.583771 1.06988 -2.31114 -0.389011 -1.6232 0.229289
0.552527 0.508287 0.485046 0.507856 0.413933 0.647813 0.714098 0.844144 7.71028 -1.17568 1.49761 -0.692785
0.530081 0.732967 0.385947 0.443333 0.754533 0.86063 1.02168 1.00486 -3.36588 -0.791948 -0.122045 -87.2379
0.0391921 0.72755 0.493014 0.517631 0.98996 0.283438 1.15515 0.925358 32.0857 1.58788 -0.0223232 1.7289
0.214746 0.188903 0.485409 0.498502 0.690436 1.5215 0.950696 1.16098 1.15041 2.17597 -2.30342 -0.163389
0.105447 0.151266 0.558778 0.455565 0.629193 1.82001 0.773712 1.01662 3.49985 5.97634 0.62802 0.725895
0.860796 0.212254 0.419743 0.514491 1.05312 0.122731 1.41462 0.933218 0.260207 4.53582 0.361377 -0.0149196
0.367819 0.546679 0.454648 0.466755 2.18228 0.571484 1.6407 0.977099 -0.666872 1.8455 0.45223 1.45329
0.864986 0.368022 0.600536 0.480165 0.640462 1.1495 0.726623 1.05985 3.07429 -2.90032 -0.237328 -2.15662
0.915338 0.550798 0.485468 0.497348 1.3149 1.94817 0.757041 0.921031 6.19771 -1.67215 -60.8278 1.73672
0.552178 0.590968 0.504063 0.53546 1.37438 0.32409 1.36652 0.948427 -0.327421 -22.1814 -0.308508 -0.0428553
0.0527857 0.728296 0.62578 0.504721 0.101777 0.472358 1.07987 0.861242 -1.36118 9.40223 11.0353 2.83679
0.0803559 0.267352 0.507497 0.502729 1.8416 1.63136 0.986801 0.987316 -0.0587759 -54.4426 0.271937 0.745385
0.755637 0.556258 0.485029 0.519306 0.207112 1.38309 1.02914 1.09724 -19.1151 0.43022 -0.939158 0.733352
0.125941 0.40468 0.555979 0.515793 2.60986 0.352003 0.60436 0.964545 0.626821 -1.23733 1.0941 -0.807293
0.256409 0.767133 0.485179 0.5243 4.76736 0.801229 0.846136 0.968336 -1.11933 1.7116 -13.8353 -9.02754
0.912126 0.344299 0.563294 0.502253 0.350433 0.0239595 1.08697 0.85826 1.50686 -1.00941 2.22406 1.51315
0.401425 0.541809 0.58356 0.477492 0.389051 0.636909 1.03262 1.11778 1.07278 -0.477826 0.544991 4.92348
0.321746 0.668809 0.429675 0.512572 0.489662 0.377155 0.748574 1.07663 -0.927957 0.430278 7.37873 -0.0896392
0.946296 0.497615 0.532856 0.473129 0.904465 0.220009 0.594961 1.05205 0.900742 1.28969 -0.63629 1.92718
0.505671 0.220845 0.394664 0.518212 0.654233 0.554109 0.918973 0.85767 -0.526808 -22.4852 -0.0408492 1.41999
0.958187 0.516556 0.491669 0.460892 0.565631 1.38197 0.811468 0.917501 -14.3307 0.0393762 -2.37188 0.506987
0.92331 0.512911 0.577573 0.472026 0.507001 0.440117 1.44797 0.962211 3.27105 0.71354 1.88004 0.215036
0.242892 0.783089 0.583198 0.45206 0.0938792 2.29268 1.56632 1.04594 -1.2243 0.17745 0.283581 -0.367121
0.116571 0.508563 0.536629 0.477765 10.558 1.33945 0.407245 0.988392 1.50834 -0.206628 0.43376 2.80645
0.37679 0.386692 0.494663 0.544649 0.305785 0.596331 1.02247 1.00861 0.176943 1.67669 2.16617 1.1468
0.189842 0.334563 0.55965 0.518386 0.477804 1.64003 0.668359 0.93378 -0.199171 0.50303 -1.41587 -4.75981
0.875943 0.48116 0.524656 0.572257 1.78395 0.285233 1.23322 0.993927 -0.0371729 0.720277 1.20824 0.785278
0.103072 0.56804 0.564039 0.544741 2.46199 1.64806 0.527971 1.08551 0.368265 0.198109 -0.679994 3.59101
0.0968264 0.32639 0.609546 0.470092 0.0189033 0.980574 0.86248 0.90059 -8.71219 4.95093 -20.0343 0.571954
0.834583 0.532974 0.514386 0.467602 0.0141489 1.09883 1.4006 1.1155 0.347895 -7.59086 -0.261474 0.34789
0.89754 0.54437 0.666456 0.534585 2.85268 0.699853 1.54557 0.974833 1.24777 3.0075 3.51145 -17.6307
0.234928 0.645028 0.421354 0.486636 1.50122 2.43604 0.991018 1.3893 -0.617536 -0.620393 -0.0653161 0.120365
0.318661 0.162629 0.665033 0.481063 1.81077 1.66374 1.0854 1.00608 -0.77482 -0.305107 3.1828 2.9523
0.859061 0.725739 0.609746 0.488832 0.309778 0.707525 0.819316 0.936326 -0.958341 -3.3117 -0.519216 -0.447783
0.102278 0.389423 0.361288 0.510079 1.30861 1.0844 0.507849 1.07185 1.13647 0.374194 1.31094 -2.25599
0.548741 0.629959 0.571702 0.516819 1.3339 1.89763 1.3564 0.871845 -32.0152 -0.93648 1.57906 2.18023
0.143933 0.789414 0.489945 0.512811 0.452137 0.744161 1.52262 1.16893 -2.12684 -5.55278 -2.46278 -2.98572
0.353098 0.524753 0.474962 0.432126 0.0987698 1.66726 1.54466 1.08985 -1.41954 -0.717768 0.459957 0.36521
0.883162 0.461408 0.574735 0.492626 0.469367 0.147288 1.77479 0.991314 1.36672 -1.29217 -0.413648 -0.0189015
0.811199 0.14343 0.486146 0.53345 0.655324 0.594406 1.22899 0.922299 0.60803 -1.24281 -1.49337 1.10151
0.434474 0.473196 0.607824 0.483954 1.01546 1.30205 1.06789 0.942074 -1.67168 -0.781989 -0.224081 0.51169
0.924698 0.671964 0.540043 0.487437 0.115584 0.174167 1.04735 0.959549 2.52931 1.34464 -0.913832 -0.0372025
0.210253 0.400003 0.566748 0.506975 0.364046 2.15556 0.87677 0.988942 -1.21523 0.396039 -10.1081 -1.20879
0.789465 0.261717 0.475634 0.528332 0.4686 0.398755 0.851058 1.03694 0.299249 26.3862 -0.771554 -0.499231
0.566194 0.505474 0.624437 0.434767 0.136134 0.803978 0.840443 0.96588 -5.55582 -1.68803 6.71727 1.62495
0.518075 0.147375 0.558824 0.461128 0.116759 1.49864 1.11442 1.03004 1.01231 -0.641593 4.18542 1.56213
0.16907 0.487864 0.494313 0.486545 0.22234 0.44511 0.967264 0.797536 2.42303 0.818512 -1.09883 0.503836
0.556317 0.779758 0.341525 0.527634 0.747757 1.62068 0.865265 1.12429 1.89442 -0.0670354 -0.0995075 0.47822
0.799474 0.949746 0.490457 0.504987 0.0472692 1.07752 0.412934 1.05226 -3.79859 0.683955 -0.722595 -0.672007
0.767909 0.608363 0.65431 0.507357 1.27102 0.80341 1.2433 0.965374 1.84122 -0.414594 2.4067 2.06373
0.0549659 0.670347 0.41192 0.523615 0.722398 0.678143 1.12273 1.04016 1.0415 -0.499819 2.55972 0.453054
0.279216 0.593295 0.508475 0.484077 0.804123 1.22584 1.09202 0.959137 -1.79375 -3.70647 2.55636 0.152314
0.409195 0.604884 0.491916 0.51746 1.53899 0.367035 0.933099 1.04705 -0.135836 2.9155 -0.150041 0.845579
0.948164 0.860891 0.606112 0.5314 1.04177 0.571886 0.961666 1.01219 -6.79593 -1.07747 0.766516 -0.519302
0.811943 0.360813 0.449213 0.504173 2.61472 0.258054 0.891642 0.884576 -1.452 0.752469 -2.16967 2.38489
0.878771 0.508278 0.441043 0.54144 0.256125 0.701733 1.07828 1.03069 -0.180626 -0.251007 -4.39956 -4.18568
0.330137 0.589905 0.471676 0.463911 0.0643205 0.795553 1.0849 0.868319 -0.335275 0.00125057 -0.342191 0.482182
0.197782 0.972432 0.415148 0.470858 1.37309 0.669735 1.05805 1.04472 -0.820153 -0.0342834 1.31492 -0.114424
0.959737 0.404964 0.432452 0.463351 0.723498 1.01685 1.68743 0.956083 -2.06812 1.12009 0.396553 1.18916
0.833346 0.308274 0.580247 0.523955 0.319628 0.354625 1.02593 0.918511 -0.980567 0.666814 -0.444159 0.0929902
0.347855 0.407661 0.458879 0.587044 2.7089 0.758758 0.681431 0.89753 -0.213426 28.0777 6.23264 -0.266678
0.705423 0.398376 0.359573 0.452106 0.0976568 0.535136 0.868733 1.07206 -0.428988 -0.32258 2.89448 0.390207
0.807769 0.826515 0.474941 0.514776 0.483466 0.43608 1.09201 1.063 -2.3917 -2.07525 -0.212109 -0.0299807
0.711752 0.295739 0.428654 0.555062 0.299136 0.097046 1.10642 1.1916 5.25938 0.250348 0.392036 -0.876664
0.928182 0.666447 0.360817 0.567535 1.04008 2.02068 0.905642 1.05301 1.48827 1.02311 -1.37555 1.63156
0.541953 0.206109 0.539359 0.549033 0.0334093 2.43556 1.21449 1.07268 -3.73116 -0.427943 -0.802907 -1.94046
0.351397 0.607877 0.415589 0.475713 0.978145 0.709698 1.33647 1.06278 6.20209 -1.93242 -3.11889 -6.33189
0.912811 0.649628 0.435067 0.503961 0.471164 0.473541 0.813367 1.20217 0.107704 -12.1678 0.131404 6.26225
0.913476 0.465562 0.570711 0.561539 0.139352 0.768229 1.04533 1.11293 -9.6621 0.376258 -0.0137739 -0.560095
0.942279 0.553984 0.449087 0.507383 0.495182 0.643607 1.11451 1.03255 1.88291 1.65658 -1.47262 0.505212
0.833548 0.503974 0.395858 0.474385 2.47511 1.51562 1.21016 0.722181 0.932081 0.388495 12.7821 -16.1219
0.97565 0.501293 0.567625 0.509008 0.510364 1.61876 1.43182 1.19076 -0.579663 -2.13481 1.55847 0.304372
0.460037 0.357806 0.421062 0.537511 0.1714 0.420094 0.674574 0.872275 1.24118 -1.40345 -0.546598 -1.15481
0.125665 0.738651 0.2857 0.461643 1.66391 1.615 0.504274 0.97642 -0.351774 0.268229 0.287795 0.64784
0.488367 0.412738 0.432968 0.548666 0.0301413 0.126333 0.713627 1.04785 -0.997533 0.347485 -1.13134 0.258325
0.812997 0.62681 0.514826 0.51134 1.5934 1.58523 0.982184 0.962597 -0.876062 1.05107 -0.636465 8.7575
0.844476 0.800318 0.558475 0.491663 0.767858 0.562461 1.31019 0.990756 2.97898 13.1757 -7.97109 5.86024
0.743054 0.39889 0.569075 0.49567 0.294845 0.695303 0.776126 1.05483 0.266886 0.0598888 4.7435 1.92057
0.82438 0.737745 0.507854 0.516317 0.427488 0.650295 1.04503 1.07464 -6.26554 -1.44355 1.20021 7.17365
0.645532 0.403338 0.527798 0.469626 1.81738 1.75414 0.905318 1.09958 -0.472937 -0.999605 -0.929216 4.41661
0.879195 0.544424 0.662637 0.477774 0.517179 1.4945 0.988683 1.09202 -11.3548 0.678761 -2.17512 -0.0334708
0.256868 0.204842 0.619799 0.528924 1.65363 1.18081 0.482257 0.771608 0.619008 2.52739 0.660864 -0.145587
0.220309 0.519812 0.414383 0.513402 0.0173167 0.417196 0.814151 0.94772 -1.28546 -9.00538 -5.22758 -1.90262
0.331298 0.308542 0.536671 0.459582 0.776602 0.242751 1.4956 0.879162 -0.984279 1.89656 -1.46832 78.4191
0.55673 0.881855 0.347392 0.475439 0.651981 1.24433 0.605813 0.958257 -24.5541 -2.03775 0.493415 0.00214718
0.968085 0.728471 0.404267 0.485534 1.08193 1.66541 0.891715 0.991907 -0.801954 -0.386903 0.485987 0.876613
0.270981 0.365634 0.4234 0.494338 0.331406 0.78608 0.742135 1.05384 -0.786222 -0.222187 1.9793 0.94254
0.461666 0.697125 0.274358 0.494485 0.593759 1.82748 1.01169 1.01616 -0.326504 -0.930449 0.815744 -2.73861
0.753954 0.383135 0.471141 0.494816 0.190428 1.71657 1.01259 0.984892 -2.87507 -2.01709 0.0973587 5.97979
0.950219 0.656944 0.438677 0.474298 0.137099 1.1606 0.730447 1.14665 0.447039 9.54685 3.62303 0.772974
0.813839 0.780695 0.450477 0.496519 0.12706 0.522585 1.1578 1.07103 1.69073 3.91506 -4.8527 0.679413
0.0247034 0.620853 0.470086 0.532211 0.0340951 0.329535 1.366 0.960718 -1.03142 -0.75993 -4.63221 0.714151
0.09074 0.495819 0.389955 0.546528 0.509934 2.3615 0.861003 1.05915 -0.374583 5.81084 -1.37445 -31.7938
0.242476 0.360472 0.669496 0.53729 0.100325 2.27854 1.16568 0.994017 -0.371367 -0.37841 10.5876 2.9902
0.874681 0.276174 0.366568 0.464492 1.2321 0.775419 0.972495 1.16756 1.77626 -3.98267 -0.31218 -1.31919
0.826944 0.134637 0.592738 0.540053 0.275799 0.946718 1.12124 0.964159 -4.97087 0.37053 2.06401 4.47906
0.73066 0.314716 0.490433 0.521302 2.20773 1.00416 1.19832 1.04387 0.411666 9.51656 0.176245 -0.040388
0.675562 0.157723 0.459991 0.498921 1.99482 0.718925 0.850179 0.999923 1.46265 -1.6791 0.144388 4.46925
0.786977 0.358397 0.4803 0.530549 0.205713 1.21813 1.64106 1.03352 0.383742 0.357709 -0.965452 3.35553
0.143286 0.230081 0.503215 0.4926 0.0766908 0.280721 1.13017 0.816334 0.562579 0.578528 -1.06753 0.0914155
0.566719 0.130152 0.558314 0.50112 0.483163 3.04436 1.32388 0.950632 -17.6248 1.56481 0.811075 -0.359475
0.502988 0.345312 0.464305 0.454264 0.117114 0.272086 0.876551 0.927427 14.1993 -0.314605 -25.3458 -0.115554
0.761371 0.454974 0.411054 0.525224 0.197301 1.00901 0.961226 0.873432 -0.0427446 7.33595 0.331556 14.4369
0.378462 0.450917 0.500627 0.494938 1.9309 0.621884 1.16978 1.00354 -0.653826 -2.41528 1.23737 0.479545
0.0425967 0.577746 0.428682 0.545918 0.3176 1.0707 1.49353 1.02101 1.07399 1.34011 -43.6118 -26.1223
0.406713 0.395791 0.428742 0.476032 2.03855 1.17173 1.50723 1.04441 1.30478 1.17071 0.487269 -2.60275
0.415739 0.65212 0.462629 0.454863 2.17316 2.60517 0.849867 0.923109 0.667879 -0.705661 0.427561 1.40367
0.737565 0.375711 0.417026 0.51031 1.97325 0.394297 0.509454 0.936708 0.700328 -0.0500111 -0.292626 0.234215
0.164973 0.365948 0.617291 0.468046 1.14827 1.60677 1.30888 1.19976 -490.905 1.08799 -0.191815 -3.20112
0.725571 0.216107 0.50335 0.467039 0.0185162 1.55172 1.3251 0.78046 -2.23014 0.171632 -0.19963 4.08232
0.83281 0.91826 0.534712 0.504001 0.0568135 0.160166 1.18425 0.959477 0.917188 -2.01932 -0.851567 -1.0591
0.101357 0.81866 0.539514 0.48771 0.568626 0.997083 0.904541 1.04021 1.03341 -0.625648 -0.189326 -0.768527
0.0672805 0.594847 0.480445 0.46964 0.756408 1.24824 1.03639 0.996919 8.39378 -2.28581 0.0458265 -2.42778
0.174081 0.343403 0.466874 0.425129 1.61261 1.44511 1.26664 0.968467 -0.669794 1.8074 -0.155411 0.529674
0.109462 0.312765 0.547924 0.485116 0.963816 1.58875 0.964096 1.08748 3.04333 -1.12165 -3.10019 -3.73125
0.287348 0.428069 0.239795 0.472771 1.41653 0.632204 1.5818 1.01428 0.35716 -0.452938 1.25984 -0.532534
0.947808 0.488298 0.56111 0.521616 0.30208 1.05304 0.765054 1.10917 0.941565 -2.62075 -1.9156 -0.526897
0.602519 0.597358 0.568698 0.508602 0.258867 0.300471 0.813098 0.934912 -0.960071 -0.548857 -1.5635 -35.6778
0.0232143 0.50613 0.519594 0.462267 0.697388 1.17929 0.952617 1.02868 -0.277412 0.0719778 0.365518 -0.834384
0.671366 0.795536 0.404567 0.509121 0.736931 0.787808 0.683584 0.981216 -0.438826 -0.475446 -6.27604 4.95669
0.139984 0.765368 0.556827 0.490989 1.36142 1.71335 1.23484 1.0878 -0.104646 1.24362 0.163157 0.261312
0.189943 0.480752 0.388832 0.512988 0.960362 1.75623 1.32893 1.01805 -0.223731 -0.477215 -0.0711668 2.51183
0.197146 0.686958 0.460748 0.470441 0.221699 1.29965 0.826375 1.04033 39.9715 0.104095 1.70288 1.33142
0.486749 0.481057 0.533296 0.544361 0.420779 1.78689 0.820783 0.98087 -0.29489 0.207913 0.0108219 0.193837
0.450511 0.638279 0.43364 0.546528 0.603341 1.70984 1.02985 0.997491 -0.409711 4.1124 1.28963 -0.0105575
0.0222059 0.307702 0.640304 0.50781 1.1199 2.12921 1.09894 0.797812 -0.605072 -0.808246 -0.844034 0.452726
0.230925 0.457291 0.456921 0.519113 0.0312621 0.770411 1.68042 0.993513 0.530265 -5.32319 0.60108 6.66053
0.968426 0.0763982 0.663078 0.494303 1.17809 3.89762 0.673561 1.09961 0.912754 -1.69683 -4.20479 -0.948515
0.348887 0.241548 0.490017 0.510167 0.867907 1.10237 0.541438 1.14585 -5.24316 0.73967 4.71968 -0.0459927
0.417871 0.739717 0.428801 0.500607 0.101331 2.5247 0.770334 1.14298 -0.581524 0.419617 -0.858501 1.07959
0.825336 0.914066 0.370486 0.563741 0.0309637 0.252699 1.69074 0.974874 -0.179007 -1.2305 1.26382 1.54189
0.544701 0.450252 0.566011 0.473243 0.0985904 0.915674 1.38105 0.903281 -0.561278 -1.08609 1.35665 0.7226
0.892784 0.307731 0.463672 0.509056 0.449037 0.971808 0.747218 1.03907 -0.785363 1.04765 -15.162 -0.460733
0.225867 0.53349 0.496102 0.483126 0.0517135 0.341616 0.511866 1.02434 1.43155 -0.269939 13.4199 -1.13416
0.509472 0.51124 0.521921 0.517677 0.567626 0.68107 1.17086 0.924002 -0.291796 -0.0269471 0.0309661 -2.59229
0.396991 0.835148 0.528087 0.451335 0.788197 1.30599 0.634754 1.03397 -1.04774 -1.46797 1.72349 -4.24804
0.867345 0.683131 0.527691 0.484313 0.73809 0.504466 0.806965 1.09514 3.91283 0.534514 22.318 -1.61538
0.198065 0.573937 0.573023 0.51216 0.834278 0.786278 0.820838 0.970966 -33.3851 -1.47247 -0.823223 0.80878
0.638734 0.662419 0.671098 0.491485 1.32303 1.03073 1.05977 0.951859 0.910063 0.538423 -0.369954 0.200837
0.522387 0.431892 0.457543 0.499607 0.8321 0.617705 0.654401 0.993354 -3.91334 2.82108 0.00138036 -1.15303
0.0983496 0.33392 0.433462 0.518537 0.743793 1.46506 1.49466 1.01593 -0.949511 -0.19088 1.41458 0.304678
0.474851 0.216395 0.533284 0.488126 0.171045 0.471125 1.82162 0.791087 -2.94904 3.22151 -1.49375 -1.34605
0.729263 0.48308 0.563911 0.52686 2.97475 1.68136 0.868483 1.0462 -5.72838 -1.0342 -19.0879 -0.818345
0.779622 0.538717 0.595228 0.518306 0.542772 0.633854 1.4965 1.10541 -0.407737 -1.13777 1.42654 -0.219529
0.521319 0.778427 0.357015 0.503465 0.156429 0.0490171 1.6473 1.03342 1.06873 -1.5609 -0.0879032 0.445786
0.218105 0.440958 0.363214 0.514105 0.0716181 0.705072 0.916664 1.14387 -0.864722 -324.011 3.37392 -0.682906
0.697941 0.627656 0.608693 0.49553 0.540894 0.177676 1.65077 0.960094 -4.05401 0.544002 19.0695 0.0914833
0.828618 0.988357 0.432355 0.437225 0.441161 1.64086 1.45314 0.891588 0.784789 1.25545 1.75211 -4.0946
0.759241 0.281668 0.460506 0.488058 1.5767 0.183481 0.712259 0.992008 -0.657633 0.29039 -0.572575 -0.300336
0.958259 0.489634 0.547521 0.524791 0.767802 0.14813 1.03953 0.962807 -1.16408 0.397614 -2.0609 1.66903
0.360597 0.330391 0.512478 0.454544 0.563572 1.91273 1.028 0.888193 -0.174229 1.66324 1.30669 0.0229032
0.15873 0.838255 0.617228 0.48183 1.21361 1.48789 1.1188 1.1384 0.478889 0.0300229 -0.470424 0.260846
0.745119 0.487721 0.597182 0.449162 2.02231 0.727514 1.27432 1.22607 0.258862 -0.192638 1.57048 78.1655
0.733819 0.486141 0.434798 0.559597 0.622663 1.05412 1.06347 1.07049 -1.28012 0.474552 -0.1089 -0.353737
0.684457 0.427844 0.488608 0.540572 2.6438 0.714373 2.17158 1.05722 -0.86211 0.0389691 -2.30211 0.136129
0.0313012 0.560996 0.499859 0.473525 0.368378 0.0908106 1.06884 1.13995 0.487653 -0.0612956 1.78829 -0.965745
0.542664 0.705983 0.409204 0.513051 0.184273 0.228988 1.23635 0.929315 0.230064 -2.25053 1.54237 -0.463703
0.504892 0.313812 0.617022 0.500139 1.61996 0.670713 1.14571 1.08928 -0.781593 0.23706 -3.99511 2.44711
0.280653 0.180763 0.431088 0.497094 0.149126 0.971517 1.06823 1.03644 1.06538 -7.82377 0.118269 -0.869082
0.847249 0.490298 0.48191 0.445728 4.18587 0.537947 0.527415 1.1117 -10.8941 0.939804 0.0996313 -1.20947
0.846173 0.507961 0.473643 0.474947 2.02661 0.38338 1.74155 0.831165 -0.756434 0.991351 -7.28442 -5.95242
0.497743 0.346901 0.376287 0.505404 0.835102 0.807723 0.93895 0.953354 -1.03937 -0.447398 1.2751 0.567899
0.851242 0.416725 0.561692 0.516937 0.669317 0.699865 1.1257 1.10684 -0.461247 1.4686 -2.17695 -1.07302
0.617758 0.871218 0.581754 0.501664 0.476956 1.17466 0.777848 0.924974 3.87327 0.934902 0.797296 -1.4792
0.712108 0.268709 0.460833 0.501382 0.907643 0.66823 0.81299 0.94426 -0.0761921 -0.826995 -3.29237 1.6979
0.434873 0.404791 0.573484 0.466272 0.867791 0.743888 0.507715 0.975936 -1.95159 -24.5778 1.86506 1.38328
0.571553 0.112858 0.354904 0.533523 0.907629 0.406072 0.642239 1.03152 2.85185 -0.878041 -0.0674233 -0.974544
0.512347 0.733318 0.575949 0.509354 0.532983 0.743514 0.697273 0.99358 -0.707796 2.91189 -0.273696 -0.887013
0.579601 0.375561 0.436412 0.5004 0.882295 0.531256 0.518645 1.00176 -1.07993 8.47718 0.813446 4.38817
0.342855 0.24977 0.643839 0.455541 0.491056 1.24788 1.13899 0.993755 -0.165201 3.08942 3.16094 0.533745
0.397847 0.198186 0.53243 0.499495 0.169489 1.91678 1.57752 1.09483 5.00368 -0.315526 23.4118 -0.267954
0.248738 0.956002 0.536466 0.521364 0.684121 1.92082 0.537095 0.9545 -0.882581 -1.06096 0.313543 -3.10663
0.420734 0.538165 0.556913 0.528326 0.560433 0.676056 0.877576 0.897912 1.16314 0.23679 0.58693 -0.60824
0.595329 0.6124 0.602152 0.49347 1.54551 3.32573 0.560052 1.05303 -0.477033 -0.444858 2.7722 0.250665
0.153554 0.683058 0.630088 0.521276 1.1681 1.37015 0.460563 0.874926 1.1747 -0.399707 3.77784 1.75207
0.957156 0.642732 0.658035 0.530865 1.01933 0.948701 1.07308 1.01952 0.538749 0.888503 0.336473 -7.16566
0.425993 0.417196 0.50904 0.517652 0.507493 1.09885 1.01824 1.0052 -2.02246 -4.59702 -1.79878 1.91738
0.797023 0.451666 0.437644 0.477896 1.30771 0.94617 0.991113 0.992693 1.07524 0.576523 -0.448742 2.47776
0.982351 0.761732 0.54955 0.509599 0.739825 0.40817 1.27293 0.852374 0.454706 1.34991 -1.33235 -4.5888
0.400612 0.894077 0.484413 0.463548 0.287239 0.844216 0.881483 1.09261 -0.545744 -0.381648 -0.292773 0.41604
0.633878 0.531235 0.592819 0.494712 0.45837 0.798357 0.935109 1.07363 -1.0171 2.86013 10.1151 0.0107478
0.270988 0.600202 0.398345 0.460451 0.159501 0.0991881 0.739923 0.943878 -8.16668 12.1766 0.337282 0.918636
0.786882 0.263981 0.427298 0.524208 1.86354 2.25447 1.22915 1.05392 -7.39468 0.807695 0.101187 -0.0444266
0.583856 0.710098 0.531508 0.461489 0.649744 0.911237 0.917215 1.12795 -0.128248 -0.864768 -0.0378237 0.862939
0.670808 0.426367 0.454075 0.521686 1.04171 3.0976 0.960058 1.07308 0.113495 -1.34362 0.207572 -2.40737
0.468814 0.580679 0.444465 0.537105 3.31139 1.90182 0.614014 0.919404 -4.84762 0.307984 -0.707027 -13.7546
0.928013 0.170496 0.332679 0.518027 2.43263 1.49795 1.26924 0.990085 -1.64286 -0.364051 -1.34058 0.0273088
0.0773133 0.31421 0.51674 0.527117 1.62635 1.95961 1.19713 1.02704 -0.301026 -1.0552 -0.834441 -0.288289
0.74886 0.66281 0.375172 0.476315 0.354884 0.670252 0.905423 1.0527 1.17025 -1.08393 0.0219697 -1.09854
0.244533 0.492952 0.417991 0.495501 0.337014 0.96981 0.495121 1.10951 -1.31084 -0.632035 0.794573 0.557972
0.477666 0.710369 0.532602 0.481896 1.50841 0.611116 0.814202 1.04111 0.809016 -3.30584 0.488862 8.56021
